,feature,shap_value,feature_value
280,Flow_Duration,1.8611943,-0.2696297596598653
281,Flow_Duration,1.3978198,-0.2683419683255802
282,Flow_Duration,1.8422226,-0.4329721499144967
283,Flow_Duration,1.6134517,0.1147017122561893
284,Flow_Duration,1.3933816,-0.279527469678409
285,Flow_Duration,1.7696117,-0.4087530913181974
286,Flow_Duration,-0.5808318,-0.4393466858191128
287,Flow_Duration,1.9815043,-0.4393395840832884
288,Flow_Duration,1.3802176,-0.2886862128843282
289,Flow_Duration,2.1845515,-0.4312038771229701
290,Flow_Duration,1.4972556,-0.4393447840990594
291,Flow_Duration,-0.40646926,-0.4393456458159586
292,Flow_Duration,1.3740079,-0.4393445760984286
293,Flow_Duration,-0.15525553,-0.4393454972440794
294,Flow_Duration,1.3645828,-0.2802133071870417
295,Flow_Duration,1.5427164,0.3547591328924092
296,Flow_Duration,2.0995436,-0.4385104638543824
297,Flow_Duration,1.8937331,-0.4386308367908874
298,Flow_Duration,3.4267251,-0.4393428526646302
299,Flow_Duration,1.597979,3.0679729068807444
300,Flow_Duration,-1.0079919,-0.4393460618172203
301,Flow_Duration,1.4121997,2.4789923480033287
302,Flow_Duration,1.8050876,-0.4362933851302539
303,Flow_Duration,1.3956887,2.549615247908231
304,Flow_Duration,1.9787369,-0.4310970242274698
305,Flow_Duration,1.8127894,-0.4375160722670859
306,Flow_Duration,1.9755001,-0.4368894852238669
307,Flow_Duration,2.606134,-0.4393445166696769
308,Flow_Duration,1.8901577,-0.4393334332074907
309,Flow_Duration,1.6687236,3.008428566290043
310,Flow_Duration,-0.9014756,-0.4393467749622403
311,Flow_Duration,1.8133632,-0.4378227840544481
312,Flow_Duration,2.9561598,-0.4393435955240261
313,Flow_Duration,1.9060502,-0.4248770625059439
314,Flow_Duration,-0.8710929,-0.4393467749622403
315,Flow_Duration,-0.67370594,-0.4393467452478645
316,Flow_Duration,1.7552015,-0.4274337468314833
317,Flow_Duration,1.1848397,-0.4347486238737534
318,Flow_Duration,1.9540236,-0.2651647289751163
319,Flow_Duration,-0.35812768,-0.4393458538165894
320,Flow_Duration,1.2182614,-0.4384369207741924
321,Flow_Duration,1.8772869,-0.4393450812428178
322,Flow_Duration,1.7271965,-0.4317849714567867
323,Flow_Duration,1.1246853,-0.4393402972283085
324,Flow_Duration,1.3993647,-0.2843386134128766
325,Flow_Duration,-0.25746056,-0.4393454675297036
326,Flow_Duration,1.4723296,-0.1479937244669356
327,Flow_Duration,1.7994647,-0.4350131412474308
328,Flow_Duration,1.194802,-0.4362734170696932
329,Flow_Duration,1.530033,2.450527283386556
330,Flow_Duration,2.8561308,-0.4393418423758518
331,Flow_Duration,-0.31593853,-0.4393456458159586
332,Flow_Duration,-0.7541325,-0.4393465966759853
333,Flow_Duration,1.6503161,1.6585189430364289
334,Flow_Duration,1.991605,-0.3838696787069937
335,Flow_Duration,-1.5160335,-0.4393458538165894
336,Flow_Duration,1.1396621,-0.4392299380364596
337,Flow_Duration,1.416121,3.0149886981861207
338,Flow_Duration,1.0715818,-0.4376951608102395
339,Flow_Duration,1.8100286,-0.4296425946735057
340,Flow_Duration,-0.94200885,-0.4393464481041061
341,Flow_Duration,1.1278919,-0.315617451134908
342,Flow_Duration,1.2327913,-0.4323071421833238
343,Flow_Duration,1.2673223,-0.4393420503764826
344,Flow_Duration,2.1021218,-0.1359722091500073
345,Flow_Duration,1.2187804,-0.4336902275209096
346,Flow_Duration,1.8444121,-0.4382620516724073
347,Flow_Duration,1.7842121,-0.436489084009499
348,Flow_Duration,-0.5143714,-0.439346656104737
349,Flow_Duration,1.382844,-0.2755994669081142
350,Flow_Duration,2.1937659,-0.1959893351746088
351,Flow_Duration,0.9919145,-0.0563389893464786
352,Flow_Duration,1.7871609,0.0043663810511981
353,Flow_Duration,1.7381532,-0.4176966132999484
354,Flow_Duration,1.3915968,-0.2815246917357392
355,Flow_Duration,1.3801188,-0.2794185367766003
356,Flow_Duration,1.8404951,-0.4379106197494144
357,Flow_Duration,2.2178998,-0.2059425219328353
358,Flow_Duration,1.6894389,3.013947833315019
359,Flow_Duration,1.8034999,-0.4386434951149929
360,Flow_Duration,-0.3921471,-0.4393454675297036
361,Flow_Duration,1.7420406,-0.4393442195259185
362,Flow_Duration,1.9377816,-0.4393383063651275
363,Flow_Duration,2.1509218,-0.4393447840990594
364,Flow_Duration,1.5832038,1.405942885575572
365,Flow_Duration,1.8593204,-0.4372341125547937
366,Flow_Duration,1.839591,-0.4384198944368394
367,Flow_Duration,2.0680292,-0.4302092478206669
368,Flow_Duration,2.0721633,-0.4393408915158251
369,Flow_Duration,1.1183144,-0.4393403566570601
370,Flow_Duration,1.9121057,-0.4393386332232617
371,Flow_Duration,1.0955952,-0.4392322260433989
372,Flow_Duration,1.6153724,-0.4393427338071268
373,Flow_Duration,-0.379077,-0.439345764673462
374,Flow_Duration,1.150573,-0.438389823488495
375,Flow_Duration,1.4006534,2.507095937238077
376,Flow_Duration,1.7577913,2.8707275429453984
377,Flow_Duration,1.218662,-0.4384306510408914
378,Flow_Duration,1.8027172,-0.4096361134248669
379,Flow_Duration,1.2020425,-0.4365894591710674
380,Flow_Duration,2.935236,-0.4393446058128044
381,Flow_Duration,2.8113616,-0.4393420800908585
382,Flow_Duration,1.2216278,-0.4379312118118676
383,Flow_Duration,0.8360442,-0.2029271962162927
384,Flow_Duration,1.7693254,-0.4330879765514989
385,Flow_Duration,1.5272624,1.355198873389476
386,Flow_Duration,1.2425559,-0.4393451109571936
387,Flow_Duration,1.8104589,-0.1094958682790756
388,Flow_Duration,0.14931402,-0.4393452892434486
389,Flow_Duration,2.0182965,-0.4360799764830116
390,Flow_Duration,1.8173057,-0.4356266242509068
391,Flow_Duration,-0.7855323,-0.4393467155334887
392,Flow_Duration,1.9986207,-0.4374731349940052
393,Flow_Duration,2.0868642,-0.4384221527294027
394,Flow_Duration,-0.3921471,-0.4393454675297036
395,Flow_Duration,1.8254875,-0.4375145271195425
396,Flow_Duration,2.0160217,-0.4365433721741483
397,Flow_Duration,1.3784153,-0.2767087045580106
398,Flow_Duration,1.8606765,-0.4354685437714681
399,Flow_Duration,2.0273614,-0.4372242473820167
400,Flow_Duration,1.6581564,3.0668333011387454
401,Flow_Duration,0.099035524,-0.4393456755303345
402,Flow_Duration,2.531012,-0.439341277802711
403,Flow_Duration,-0.53595877,-0.439346656104737
404,Flow_Duration,1.9499539,-0.439338752080765
405,Flow_Duration,1.6819224,3.002300867705483
406,Flow_Duration,1.5440719,0.8796536871190979
407,Flow_Duration,1.7924426,-0.4373507711943193
408,Flow_Duration,1.8821956,-0.4220269487190403
409,Flow_Duration,-0.14566185,-0.4393462103890995
410,Flow_Duration,1.8444372,-0.4339926307237758
411,Flow_Duration,1.6230386,1.92016789887142
412,Flow_Duration,0.012351303,-0.4393453486722003
413,Flow_Duration,1.8353662,-0.4378296480752658
414,Flow_Duration,-0.47031316,-0.4393461509603478
415,Flow_Duration,1.6932297,-0.4043834140655008
416,Flow_Duration,1.7004203,-0.409408620163479
417,Flow_Duration,1.8987087,-0.4388212167968581
418,Flow_Duration,1.3214469,2.5219799275222563
419,Flow_Duration,1.4219937,-0.4393416938039727
420,Flow_Duration,1.825952,-0.434844125877685
421,Flow_Duration,2.0391366,-0.4181004910962889
422,Flow_Duration,2.9354107,-0.4393424069489927
423,Flow_Duration,1.7003522,1.9350959852893368
424,Flow_Duration,1.3364857,-0.4393396137976643
425,Flow_Duration,1.2594757,-0.439345229814697
426,Flow_Duration,2.06354,-0.428688584922968
427,Flow_Duration,1.3355541,2.1086344476102643
428,Flow_Duration,1.7654032,0.6260704014605839
429,Flow_Duration,1.9756624,-0.4373401037333948
430,Flow_Duration,1.7373899,2.6836350463738854
431,Flow_Duration,0.91893905,-0.1035511211065275
432,Flow_Duration,2.0138729,-0.2634362140184561
433,Flow_Duration,1.8121002,-0.4386242699138281
434,Flow_Duration,1.846396,-0.4384304727546364
435,Flow_Duration,1.7666622,3.0306087135597166
436,Flow_Duration,1.9631189,-0.4393396732264159
437,Flow_Duration,1.3839233,-0.2694202138814814
438,Flow_Duration,2.0048447,-0.4386479225569922
439,Flow_Duration,-1.0950788,-0.4393466858191128
440,Flow_Duration,-0.56261903,-0.4393466858191128
441,Flow_Duration,1.7078741,-0.4384530259658947
442,Flow_Duration,1.6719873,3.114556728163776
443,Flow_Duration,1.3826115,2.111635242997024
444,Flow_Duration,1.8409652,-0.4373012967585551
445,Flow_Duration,0.6015966,-0.4393453783865761
446,Flow_Duration,1.5760667,-0.1991092852084642
447,Flow_Duration,-0.56261903,-0.4393466858191128
448,Flow_Duration,1.137797,-0.4393438332390327
449,Flow_Duration,1.4542942,2.0911831352539973
450,Flow_Duration,1.8131729,-0.431874798014934
451,Flow_Duration,-0.4961983,-0.4393466858191128
452,Flow_Duration,1.9441121,-0.4097205319666123
453,Flow_Duration,1.8518332,-0.2439065296444553
454,Flow_Duration,-0.9357579,-0.4393467155334887
455,Flow_Duration,1.2176882,-0.4383899423459984
456,Flow_Duration,-0.21704865,-0.4393461509603478
457,Flow_Duration,1.8470263,-0.438627865353304
458,Flow_Duration,1.0605749,-0.4387768532337374
459,Flow_Duration,1.3784883,-0.2779599174956436
460,Flow_Duration,1.7121828,-0.4393432092371402
461,Flow_Duration,1.7901417,-0.4095628674884352
462,Flow_Duration,0.2554123,-0.439345229814697
463,Flow_Duration,1.7357785,-0.439341277802711
464,Flow_Duration,1.8523687,-0.4384163881404909
465,Flow_Duration,-0.56261903,-0.4393466858191128
466,Flow_Duration,2.1997144,-0.4393386035088858
467,Flow_Duration,0.012351303,-0.4393453486722003
468,Flow_Duration,2.2988367,-0.4393395246545367
469,Flow_Duration,1.8616661,-0.439318130303936
470,Flow_Duration,2.126846,-0.4393403863714359
471,Flow_Duration,1.6634798,-0.2680981618718594
472,Flow_Duration,1.9660844,-0.4393389897957717
473,Flow_Duration,-0.5900294,-0.439346656104737
474,Flow_Duration,1.721082,0.626776979603549
475,Flow_Duration,1.1067461,-0.4382179258242933
476,Flow_Duration,-0.5811233,-0.439346656104737
477,Flow_Duration,1.2030746,-0.437527334015527
478,Flow_Duration,2.0995436,-0.4386548757209374
479,Flow_Duration,2.758253,-0.4393417532327243
480,Flow_Duration,0.068997934,-0.4393451703859453
481,Flow_Duration,1.3088697,2.045078250280664
482,Flow_Duration,1.2026432,0.6057237797517692
483,Flow_Duration,2.386202,-0.4393408320870735
484,Flow_Duration,1.8022166,-0.4386378493835843
485,Flow_Duration,1.6389495,-0.2674562422107099
486,Flow_Duration,1.3954403,-0.2752535321446507
487,Flow_Duration,1.8483161,-0.4378784985091374
488,Flow_Duration,1.3027043,-0.4390109133721847
489,Flow_Duration,1.6383482,-0.2736459546976364
490,Flow_Duration,2.0628276,-0.4393403863714359
491,Flow_Duration,1.7875066,-0.3061539275760558
492,Flow_Duration,0.045933943,-0.4393459429597169
493,Flow_Duration,1.4826828,2.455930486059523
494,Flow_Duration,2.0631568,-0.4393438629534086
495,Flow_Duration,1.2169358,-0.438428749320838
496,Flow_Duration,1.2090616,-0.4383527696618295
497,Flow_Duration,1.7966585,-0.4367950232230895
498,Flow_Duration,-0.59507734,-0.4393463292466028
499,Flow_Duration,-0.5924985,-0.439346656104737
500,Flow_Duration,1.8863772,-0.274606085609596
501,Flow_Duration,-0.49615914,-0.4393466858191128
502,Flow_Duration,1.3747377,2.0417554699173635
503,Flow_Duration,1.8522508,-0.438428392748328
504,Flow_Duration,1.7895335,-0.2843298476720054
505,Flow_Duration,1.1636469,-0.3271660621604325
506,Flow_Duration,-0.8010291,-0.4393466858191128
507,Flow_Duration,1.2106124,-0.4384060178233247
508,Flow_Duration,1.802352,-0.4384378122054675
509,Flow_Duration,1.2135357,-0.4386548757209374
510,Flow_Duration,1.8339316,-0.4375350300388682
511,Flow_Duration,-0.56261903,-0.4393466858191128
512,Flow_Duration,-0.6969834,-0.4393467452478645
513,Flow_Duration,1.8081381,-0.4384217367281411
514,Flow_Duration,1.7652915,1.3719264921222971
515,Flow_Duration,1.3705707,2.5246978123366968
516,Flow_Duration,1.9658468,-0.3730703453825082
517,Flow_Duration,2.2397344,-0.4393413372314627
518,Flow_Duration,1.9963931,-0.4384428933637351
519,Flow_Duration,1.9211309,1.382488853299504
520,Flow_Duration,1.8518596,-0.4384215584418861
521,Flow_Duration,1.9019587,-0.4393323932043365
522,Flow_Duration,1.2196019,-0.4384168635705043
523,Flow_Duration,2.2121093,-0.4393447246703078
524,Flow_Duration,1.9863017,-0.4317221849806488
525,Flow_Duration,1.9980067,-0.329706581865518
526,Flow_Duration,1.3277575,-0.4393434766665227
527,Flow_Duration,-0.7887876,-0.4393467452478645
528,Flow_Duration,1.8443445,-0.4393443978121736
529,Flow_Duration,-0.66536343,-0.4393467155334887
530,Flow_Duration,1.1917094,-0.4393169714432784
531,Flow_Duration,2.013541,-0.4085346312270632
532,Flow_Duration,1.7848424,-0.4393448732421869
533,Flow_Duration,1.6497496,3.0748590649084764
534,Flow_Duration,1.9980732,-0.4393138811481917
535,Flow_Duration,1.288306,-0.4388959781664573
536,Flow_Duration,1.6237323,0.15472884851074
537,Flow_Duration,1.1541213,-0.4375628724090249
538,Flow_Duration,-0.40646926,-0.4393456458159586
539,Flow_Duration,1.3607628,2.1315718360337006
540,Flow_Duration,1.822188,-0.438405423535808
541,Flow_Duration,1.6834993,-0.409221538453226
542,Flow_Duration,1.2025023,-0.4353996361339082
543,Flow_Duration,2.0779595,-0.4393405646576909
